job_id,job_title,company,location,skills,date_posted,salary_raw,job_type,source,ingested_at
b1c57597-87d5-4e17-88db-6a49cd705712,Data Conversion Engineer,Accenture,Bangalore,"technical, support, test, banking, engineer",2026-01-22T16:00:36+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731516
f9fc2fdc-7bd1-4319-82d3-bbe97968f11d,Senior Game Designer WWE Champions,Infosys,Remote,"game, design, designer, support, mobile, senior, engineering, digital nomad",2026-01-23T05:00:15+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731385
49fc7b52-6d60-41b8-ac2f-cff1906f8ba9,Account Executive Italian Speaking,Samsung SDS,Remote,"saas, training, support, devops, financial, education, leader, lead, android, sales, recruitment, executive, ecommerce",2026-01-20T00:01:37+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731867
0b05eb44-64fa-4ed9-a5f0-45dfbaa0c61b,Product Line Manager Lending Solutions,Infosys,Pune,"manager, embedded, financial, fintech, bank, strategy, operational",2026-01-21T03:00:08+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731728
0146d6ee-053d-4fea-b7a6-338683adb13b,Senior IT Auditor PCI QSA,Samsung SDS,Pune,"consultant, lead, senior",2026-01-23T00:01:32+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731423
bbb0f56b-5c2a-47df-8e0f-92e1c76b732c,Technical Support Engineer,Wipro,Hyderabad,"python, technical, support, growth, director, javascript, strategy, content, engineer, engineering, executive",2026-01-25T02:00:03+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731149
8b233384-c1b6-40be-b5ed-06237d0151fc,Field Sales Representative,Samsung SDS,Gurgaon,"training, support, web, travel, manager, mobile, sales, recruiting, non tech",2026-01-20T00:01:30+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731874
00916c92-10fd-4b53-9f4b-7432e093160d,Senior React Native Developer,Wipro,Hyderabad,"react, developer, technical, mobile, senior, engineering, digital nomad",2026-01-22T18:00:08+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731501
f69a439a-3de6-419d-b0a6-6609e1ab0ab5,2026 Associate Solution Consultant Malaysia,Accenture,Hyderabad,"consultant, design, saas, system, consulting, consult, support, software, testing, travel, marketing, go, digital nomad",2026-01-23T00:00:44+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731462
349174b4-3a12-4ba1-8d3b-aaf66711a348,Senior Sales Engineer APAC,Infosys,Pune,"crypto, technical, support, financial, investment, c, api, senior, sales, engineer",2026-01-26T08:00:14+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731109
21cf54b3-1a2a-4791-b39a-c492ebaef109,Engineering Manager API,Wipro,Gurgaon,"manager, technical, support, finance, api, management, lead, engineering",2026-01-24T13:00:04+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731189
071f0cd6-eee9-44a0-a8d8-e3b62aa72c77,HR Coordinator,Wipro,Remote,"hr, training, coordinator, support, web, manager, payroll, leader, management, marketing, excel, sales, health, recruitment, non tech",2026-01-20T16:00:12+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731806
3a8e3ed0-5643-4539-9261-557dda396828,Junior Customer Support Specialist AI SaaS Support,Infosys,Gurgaon,"saas, support, software, growth, junior, operations",2026-01-21T10:00:45+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731692
930329bd-1ee7-427b-839f-c349f76c97a9,Appointment Coordinator,Accenture,Gurgaon,"training, coordinator, microsoft, lead, sales, non tech",2026-01-24T00:01:08+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731314
49cb1a06-fc38-4f95-ae02-69f391898ff6,Solutions Engineering Channel,Accenture,Gurgaon,"leader, operations, analytics, engineering",2026-01-24T01:00:07+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731221
0146d6ee-053d-4fea-b7a6-338683adb13b,Senior IT Auditor PCI QSA,Infosys,Pune,"consultant, lead, senior",2026-01-23T00:01:32+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731423
1972caf8-2635-4380-8259-3c00c366b57a,Senior Workforce Management Analyst,Infosys,Bangalore,"analyst, support, financial, management, senior, operations, operational, analytics, medical, health, non tech",2026-01-21T00:01:36+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731743
3594feb9-937d-44a8-904b-ad10a5fa5b3e,Technical Support Specialist,Samsung SDS,Hyderabad,"technical, support, financial, api, microsoft",2026-01-21T16:01:13+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731647
cc9c84ff-d1a7-4894-8a6f-3a859d751be2,Principal Product Designer,Samsung SDS,Bangalore,"design, training, designer, support, growth, web, accounting, education, investment, finance, mobile, lead, content, marketing, health, digital nomad",2026-01-21T22:00:08+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731571
17e21290-53d3-456d-bfb8-30637e01bf2c,Product Inventor Engineer @ Fun Ecom Co,Samsung SDS,Bangalore,"product, product designer, engineer",2026-01-20T20:52:17+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731791
49cb1a06-fc38-4f95-ae02-69f391898ff6,Solutions Engineering Channel,Accenture,Gurgaon,"leader, operations, analytics, engineering",2026-01-24T01:00:07+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731221
8b233384-c1b6-40be-b5ed-06237d0151fc,Field Sales Representative,TCS,Gurgaon,"training, support, web, travel, manager, mobile, sales, recruiting, non tech",2026-01-20T00:01:30+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731874
e19e29fa-ff89-4071-ade5-3cf48dd570ef,Technical Customer Support Associate,TCS,Gurgaon,"saas, technical, support, growth, financial, fintech, banking, lead, go, engineering",2026-01-23T00:01:22+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731430
49cb1a06-fc38-4f95-ae02-69f391898ff6,Solutions Engineering Channel,TCS,Remote,"leader, operations, analytics, engineering",2026-01-24T01:00:07+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731221
3a8e3ed0-5643-4539-9261-557dda396828,Junior Customer Support Specialist AI SaaS Support,Infosys,Remote,"saas, support, software, growth, junior, operations",2026-01-21T10:00:45+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731692
454c8e71-f9e5-43da-ba8f-c187dbb8dff1,Senior Software Engineer Data Platform,TCS,Hyderabad,"software, support, senior, engineer",2026-01-22T16:00:25+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731524
0b05eb44-64fa-4ed9-a5f0-45dfbaa0c61b,Product Line Manager Lending Solutions,Samsung SDS,Gurgaon,"manager, embedded, financial, fintech, bank, strategy, operational",2026-01-21T03:00:08+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731728
f193302b-821a-4eba-9bb7-dd7ebee8777d,Account Executive,Accenture,Pune,"support, software, growth, leader, sales, executive",2026-01-20T00:01:45+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731860
bffbcf08-434f-415b-b346-bd9d164fa46b,Digital Production Manager,Accenture,Pune,"manager, support, management",2026-01-23T00:00:38+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731470
18213058-b4a8-496c-92c0-f266f104a1ff,Full Stack Software Engineer,Accenture,Remote,"software, full-stack, healthcare, engineer",2026-01-23T16:00:47+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731354
f382033a-faa2-4927-bda4-66000e619bcf,Backend Developer,Wipro,Hyderabad,"developer, design, frontend, technical, software, testing, ux, code, web, qa, java, cloud, nosql, git, api, management, lead, junior, operations, engineering, backend, digital nomad",2026-01-21T08:01:21+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731700
d1d2ae7c-f0c8-4243-8fe5-8c2a0dfbbf3c,Game Designer Star Trek Fleet Command,Accenture,Gurgaon,"game, design, gaming, designer, investment, mobile, content, digital nomad",2026-01-23T05:00:04+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731392
44ddfeea-036c-4e76-8ea6-72f0f0e9dec8,Fullstack Engineer Education,Samsung SDS,Pune,"system, support, education, content, analytics, engineer, engineering, backend, fullstack",2026-01-25T16:00:07+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731124
bbb0f56b-5c2a-47df-8e0f-92e1c76b732c,Technical Support Engineer,Wipro,Bangalore,"python, technical, support, growth, director, javascript, strategy, content, engineer, engineering, executive",2026-01-25T02:00:03+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731149
f92f916b-205d-49ae-b237-c67a7b7225a3,Customer Service Representative,Infosys,Bangalore,"training, voice, financial, finance, non tech",2026-01-21T11:00:16+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731685
0b05eb44-64fa-4ed9-a5f0-45dfbaa0c61b,Product Line Manager Lending Solutions,TCS,Gurgaon,"manager, embedded, financial, fintech, bank, strategy, operational",2026-01-21T03:00:08+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731728
f92f916b-205d-49ae-b237-c67a7b7225a3,Customer Service Representative,Accenture,Bangalore,"training, voice, financial, finance, non tech",2026-01-21T11:00:16+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731685
2b9a0414-426b-4cca-b4e8-36a6dff4ea7f,$1k Weekly Work from Home Assistant,Accenture,Hyderabad,customer support,2026-01-25T12:48:07+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731132
f69a439a-3de6-419d-b0a6-6609e1ab0ab5,2026 Associate Solution Consultant Malaysia,Wipro,Pune,"consultant, design, saas, system, consulting, consult, support, software, testing, travel, marketing, go, digital nomad",2026-01-23T00:00:44+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731462
a5c329b0-47d1-496b-9672-f52b56d18cd2,Senior Full Stack Software Engineer,TCS,Gurgaon,"software, design, system, frontend, back-end, python, django, full-stack, docker, technical, director, code, web, travel, devops, cloud, leader, strategy, management, lead, senior, operations, analytics, reliability, healthcare, engineer, engineering, digital nomad",2026-01-21T00:01:17+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731752
63f1ae4e-702e-47ab-b311-c33414d7244e,Manager Parcel Operations,TCS,Remote,"manager, support, operations, ecommerce",2026-01-24T00:02:14+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731259
c17ccaec-16a2-465e-b8ad-6433a277f65b,Proposal Manager,Infosys,Remote,"manager, support, microsoft, management, lead, operations, operational, health, non tech",2026-01-24T00:01:56+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731275
b1c57597-87d5-4e17-88db-6a49cd705712,Data Conversion Engineer,TCS,Hyderabad,"technical, support, test, banking, engineer",2026-01-22T16:00:36+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731516
071f0cd6-eee9-44a0-a8d8-e3b62aa72c77,HR Coordinator,TCS,Gurgaon,"hr, training, coordinator, support, web, manager, payroll, leader, management, marketing, excel, sales, health, recruitment, non tech",2026-01-20T16:00:12+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731806
f9fc2fdc-7bd1-4319-82d3-bbe97968f11d,Senior Game Designer WWE Champions,Infosys,Hyderabad,"game, design, designer, support, mobile, senior, engineering, digital nomad",2026-01-23T05:00:15+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731385
da72b7eb-b0c8-487c-8e2e-cddf19b3d78f,Software Engineer Manager Marketing,Accenture,Pune,"software, manager, crypto, cryptocurrency, security, marketing, engineer",2026-01-26T09:00:25+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731079
6b667daf-ee0a-4d16-93a9-52a1359fb03c,Site Reliability Engineer,Accenture,Remote,"system, security, training, support, software, web, assistant, cloud, operations, operational, reliability, health, engineer, engineering",2026-01-23T16:00:01+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731362
a6dc9412-2697-4a42-9652-71633f33ec09,Sales Engineer LATAM,Wipro,Pune,"crypto, technical, support, financial, investment, c, api, senior, sales, engineer",2026-01-23T00:01:16+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731438
fa69784b-f913-4bbd-9715-1cbcb210d5ff,Technical Customer Support Representative,Samsung SDS,Pune,"technical, marketing, full time, seo, customer support, web dev, dev",2026-01-22T09:44:18+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731531
2b9a0414-426b-4cca-b4e8-36a6dff4ea7f,$1k Weekly Work from Home Assistant,Accenture,Bangalore,customer support,2026-01-25T12:48:07+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731132
b1c57597-87d5-4e17-88db-6a49cd705712,Data Conversion Engineer,Accenture,Gurgaon,"technical, support, test, banking, engineer",2026-01-22T16:00:36+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731516
454c8e71-f9e5-43da-ba8f-c187dbb8dff1,Senior Software Engineer Data Platform,Infosys,Bangalore,"software, support, senior, engineer",2026-01-22T16:00:25+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731524
f945e659-6c77-45c3-aa93-9e86c20d81ab,Senior Software Development Engineer DevOps,Accenture,Gurgaon,"software, react, system, security, training, support, developer, code, web, travel, devops, javascript, financial, serverless, cloud, mobile, strategy, senior, operational, legal, reliability, medical, health, healthcare, engineer, engineering, backend, digital nomad",2026-01-21T16:00:34+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731663
e5fcbfb2-a87c-4a3b-bca2-2caeabc96f11,iOS Software Engineer,TCS,Bangalore,"ios, software, mobile, engineer, engineering",2026-01-21T01:00:08+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731736
49fc7b52-6d60-41b8-ac2f-cff1906f8ba9,Account Executive Italian Speaking,Accenture,Remote,"saas, training, support, devops, financial, education, leader, lead, android, sales, recruitment, executive, ecommerce",2026-01-20T00:01:37+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731867
454c8e71-f9e5-43da-ba8f-c187dbb8dff1,Senior Software Engineer Data Platform,TCS,Gurgaon,"software, support, senior, engineer",2026-01-22T16:00:25+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731524
2345a629-7082-476c-9123-f262c5faa865,Data Partnerships,TCS,Pune,"saas, technical, growth, voice, manager, management, operational, go, health, engineering",2026-01-26T08:00:31+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731101
9a56c445-c154-411f-b274-08cfdee2f117,$1k Weekly Work from Home Assistant,Infosys,Gurgaon,customer support,2026-01-25T12:08:40+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731141
608f18cd-b658-404f-8ff0-197dfcadb839,Software Engineer Core Platform,Samsung SDS,Hyderabad,"software, security, support, developer, test, code, cloud, senior, reliability, engineer, engineering, backend, digital nomad",2026-01-21T00:00:58+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731767
605ac7c3-54d6-4f48-8b96-dbc4bd8495b4,Japan Marketing Manager,Infosys,Gurgaon,"manager, web3, crypto, growth, strategy, content, marketing",2026-01-22T09:00:02+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731540
071f0cd6-eee9-44a0-a8d8-e3b62aa72c77,HR Coordinator,Wipro,Remote,"hr, training, coordinator, support, web, manager, payroll, leader, management, marketing, excel, sales, health, recruitment, non tech",2026-01-20T16:00:12+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731806
a8042fdf-eba9-4642-a352-490d63530842,Job 27039 Senior Product Owner Brazil,Wipro,Remote,senior,2026-01-24T00:02:43+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731236
605ac7c3-54d6-4f48-8b96-dbc4bd8495b4,Japan Marketing Manager,Wipro,Bangalore,"manager, web3, crypto, growth, strategy, content, marketing",2026-01-22T09:00:02+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731540
1fa3fc27-96a0-47b0-bb59-8284eca4da62,Customer Support Technician,TCS,Pune,"technical, support, software, growth, web, payroll, qa, financial, education, microsoft, go, health, healthcare, full-time",2026-01-21T11:00:31+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731678
ef763ab0-0e25-4333-a9d4-44b1532b6ee9,Staff Platform Security Engineer Office of the CISO,Accenture,Gurgaon,"infosec, security, saas, software, growth, cloud, microsoft, engineer",2026-01-26T18:00:07+00:00,,,RemoteOK_API,2026-01-27 20:40:13.730935
90b6cc4f-7af1-41df-828f-db1e91f76b7b,Freelance Economy Designer Black Budget,Samsung SDS,Hyderabad,"game, designer, support, video, senior",2026-01-21T23:00:04+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731555
1fa3fc27-96a0-47b0-bb59-8284eca4da62,Customer Support Technician,Samsung SDS,Hyderabad,"technical, support, software, growth, web, payroll, qa, financial, education, microsoft, go, health, healthcare, full-time",2026-01-21T11:00:31+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731678
349174b4-3a12-4ba1-8d3b-aaf66711a348,Senior Sales Engineer APAC,TCS,Remote,"crypto, technical, support, financial, investment, c, api, senior, sales, engineer",2026-01-26T08:00:14+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731109
608f18cd-b658-404f-8ff0-197dfcadb839,Software Engineer Core Platform,Accenture,Gurgaon,"software, security, support, developer, test, code, cloud, senior, reliability, engineer, engineering, backend, digital nomad",2026-01-21T00:00:58+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731767
6bd9ee93-403d-4b88-bc58-b53fe11da118,Hotel &amp; Resort Reservation Specialist,Infosys,Bangalore,,2026-01-24T00:00:47+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731329
2345a629-7082-476c-9123-f262c5faa865,Data Partnerships,Samsung SDS,Bangalore,"saas, technical, growth, voice, manager, management, operational, go, health, engineering",2026-01-26T08:00:31+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731101
608f18cd-b658-404f-8ff0-197dfcadb839,Software Engineer Core Platform,Accenture,Gurgaon,"software, security, support, developer, test, code, cloud, senior, reliability, engineer, engineering, backend, digital nomad",2026-01-21T00:00:58+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731767
8593d2b0-a652-411a-8fa6-091724d673b2,Technical Project Manager,TCS,Bangalore,"manager, technical, support, management, lead, operational, analytics, health, healthcare, engineering, full-time",2026-01-21T08:00:57+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731708
0197cb92-3aba-40c6-a83a-fc8f455024e4,Principal Product UX Designer,TCS,Remote,"ux, design, security, designer, management, lead, senior, digital nomad",2026-01-23T00:01:02+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731446
1ca89f9d-d7e2-437f-a623-bc697e747fce,Mid level Designer,TCS,Remote,"design, designer, content, senior, junior, digital nomad",2026-01-23T08:00:39+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731377
6bc67324-b130-435f-bfb4-2dc5709fdaa9,Senior Site Reliability Engineer Infrastructure,TCS,Bangalore,"system, developer, lead, senior, operational, reliability, engineer, digital nomad",2026-01-20T04:00:06+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731852
1f969d16-bd6f-434d-9ba4-0df36f7f0b14,Client Success Manager,Infosys,Bangalore,"manager, saas, training, consulting, support, growth, operational, sales, engineering",2026-01-24T00:01:26+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731299
00916c92-10fd-4b53-9f4b-7432e093160d,Senior React Native Developer,Samsung SDS,Remote,"react, developer, technical, mobile, senior, engineering, digital nomad",2026-01-22T18:00:08+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731501
605ac7c3-54d6-4f48-8b96-dbc4bd8495b4,Japan Marketing Manager,Samsung SDS,Pune,"manager, web3, crypto, growth, strategy, content, marketing",2026-01-22T09:00:02+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731540
4a01748e-1cf7-472a-9103-d18c9e4105f9,Manager End User Computing,Infosys,Gurgaon,"manager, design, hr, security, technical, support, microsoft, leader, strategy, management, lead, operations, operational, digital nomad",2026-01-26T16:00:40+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731047
18213058-b4a8-496c-92c0-f266f104a1ff,Full Stack Software Engineer,Samsung SDS,Pune,"software, full-stack, healthcare, engineer",2026-01-23T16:00:47+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731354
53911936-1eb1-4118-891d-8c6abee3591b,Auditor Safety Security and Compliance,Wipro,Bangalore,"security, system, travel, manager, management, operations",2026-01-24T00:02:03+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731268
8cb8fc1a-ce0c-4ec2-ae46-b070302de2a4,Fi Senior Embedded Software Engineer,Samsung SDS,Hyderabad,"embedded, software, senior, engineer",2026-01-20T08:00:32+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731829
82b1f5d4-06cf-47cc-98a1-1048c22b5596,Senior Platform Engineer Postgres Specialist,Samsung SDS,Pune,"cloud, postgresql, senior, operational, engineer, educational, full-time",2026-01-26T08:00:38+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731093
1f969d16-bd6f-434d-9ba4-0df36f7f0b14,Client Success Manager,Samsung SDS,Remote,"manager, saas, training, consulting, support, growth, operational, sales, engineering",2026-01-24T00:01:26+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731299
280ec665-c68f-495e-9783-95fad9554108,Account Manager Utilities Telecom Rail,TCS,Bangalore,"manager, telecom, non tech",2026-01-21T00:00:43+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731775
f9fc2fdc-7bd1-4319-82d3-bbe97968f11d,Senior Game Designer WWE Champions,Infosys,Remote,"game, design, designer, support, mobile, senior, engineering, digital nomad",2026-01-23T05:00:15+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731385
466dd2c1-6ce0-4fc8-8a50-10383f259d38,Senior Executive Assistant the CEO,Wipro,Gurgaon,"ceo, assistant, support, code, travel, leader, management, senior, operational, legal, recruiting, executive",2026-01-23T00:00:52+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731454
e19e29fa-ff89-4071-ade5-3cf48dd570ef,Technical Customer Support Associate,Accenture,Bangalore,"saas, technical, support, growth, financial, fintech, banking, lead, go, engineering",2026-01-23T00:01:22+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731430
b1eb033f-d415-4cf3-8df3-fa46319df454,Growth Marketing Manager,TCS,Hyderabad,"growth, manager, web3, node, mobile, management, marketing, analytics, sales, full-time",2026-01-21T08:00:10+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731720
2b9a0414-426b-4cca-b4e8-36a6dff4ea7f,$1k Weekly Work from Home Assistant,Infosys,Remote,customer support,2026-01-25T12:48:07+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731132
3dfdeac8-0855-410a-91ed-f25e27d1806b,Senior Program Coordinator Data Operations,Samsung SDS,Hyderabad,"coordinator, support, strategy, management, senior, operations, operational",2026-01-23T00:01:49+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731408
765327f7-cc61-4e8c-b69e-5a2a7c1a5923,Medical Director,Wipro,Pune,"director, training, support, content, senior, operational",2026-01-23T14:00:06+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731370
17e21290-53d3-456d-bfb8-30637e01bf2c,Product Inventor Engineer @ Fun Ecom Co,Infosys,Gurgaon,"product, product designer, engineer",2026-01-20T20:52:17+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731791
cc9c84ff-d1a7-4894-8a6f-3a859d751be2,Principal Product Designer,Infosys,Pune,"design, training, designer, support, growth, web, accounting, education, investment, finance, mobile, lead, content, marketing, health, digital nomad",2026-01-21T22:00:08+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731571
f382033a-faa2-4927-bda4-66000e619bcf,Backend Developer,Infosys,Gurgaon,"developer, design, frontend, technical, software, testing, ux, code, web, qa, java, cloud, nosql, git, api, management, lead, junior, operations, engineering, backend, digital nomad",2026-01-21T08:01:21+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731700
82b1f5d4-06cf-47cc-98a1-1048c22b5596,Senior Platform Engineer Postgres Specialist,Wipro,Pune,"cloud, postgresql, senior, operational, engineer, educational, full-time",2026-01-26T08:00:38+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731093
8b233384-c1b6-40be-b5ed-06237d0151fc,Field Sales Representative,TCS,Gurgaon,"training, support, web, travel, manager, mobile, sales, recruiting, non tech",2026-01-20T00:01:30+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731874
72bafd5b-f386-4fcd-8590-80746513f78e,Senior Staff Software Engineer,TCS,Gurgaon,"software, design, system, technical, lead, senior, operational, reliability, engineer, engineering, digital nomad",2026-01-22T17:00:08+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731509
f9a4ceb8-ff5d-4b27-ab48-ba3928ae53b6,Senior Specialist Healthcare Data Analytics & Visualization,Samsung SDS,Remote,"support, analyst, management, senior, operational, analytics, medical, health, healthcare, non tech",2026-01-24T00:02:34+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731243
605ac7c3-54d6-4f48-8b96-dbc4bd8495b4,Japan Marketing Manager,TCS,Bangalore,"manager, web3, crypto, growth, strategy, content, marketing",2026-01-22T09:00:02+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731540
bbb0f56b-5c2a-47df-8e0f-92e1c76b732c,Technical Support Engineer,TCS,Hyderabad,"python, technical, support, growth, director, javascript, strategy, content, engineer, engineering, executive",2026-01-25T02:00:03+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731149
8593d2b0-a652-411a-8fa6-091724d673b2,Technical Project Manager,Accenture,Pune,"manager, technical, support, management, lead, operational, analytics, health, healthcare, engineering, full-time",2026-01-21T08:00:57+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731708
a8042fdf-eba9-4642-a352-490d63530842,Job 27039 Senior Product Owner Brazil,TCS,Pune,senior,2026-01-24T00:02:43+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731236
7580ca20-5857-4406-899c-ac245b01f319,Senior Backend Engineer Infrastructure,Wipro,Pune,"technical, growth, cloud, senior, engineer, backend",2026-01-24T21:00:05+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731172
8fe1f9e9-4646-4c62-966d-33459809a0d5,Channel Account Manager HVAC Northeast,Infosys,Hyderabad,"manager, training, financial, finance, sales, non tech",2026-01-24T08:00:28+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731196
63f1ae4e-702e-47ab-b311-c33414d7244e,Manager Parcel Operations,Samsung SDS,Hyderabad,"manager, support, operations, ecommerce",2026-01-24T00:02:14+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731259
2345a629-7082-476c-9123-f262c5faa865,Data Partnerships,Samsung SDS,Bangalore,"saas, technical, growth, voice, manager, management, operational, go, health, engineering",2026-01-26T08:00:31+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731101
def036f2-fddf-4fc6-9227-9a82c29bd0fe,Technical Project Manager,TCS,Remote,"manager, technical, support, management, senior, engineering",2026-01-21T20:00:07+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731639
3a8e3ed0-5643-4539-9261-557dda396828,Junior Customer Support Specialist AI SaaS Support,Wipro,Remote,"saas, support, software, growth, junior, operations",2026-01-21T10:00:45+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731692
d6fc7ea5-adb3-4db1-8b14-81a6a72ae7a5,Support Engineer,TCS,Bangalore,"grafana, technical, support, software, operations, recruiting, engineer, engineering",2026-01-26T16:00:23+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731060
7fe79c05-4c9b-486b-91ba-48e9516a42c3,Ecosystem Operation Manager,Wipro,Remote,"manager, design, crypto, cryptocurrency, management, marketing, sales, digital nomad",2026-01-20T16:00:28+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731798
8fe1f9e9-4646-4c62-966d-33459809a0d5,Channel Account Manager HVAC Northeast,Infosys,Hyderabad,"manager, training, financial, finance, sales, non tech",2026-01-24T08:00:28+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731196
2345a629-7082-476c-9123-f262c5faa865,Data Partnerships,Infosys,Gurgaon,"saas, technical, growth, voice, manager, management, operational, go, health, engineering",2026-01-26T08:00:31+00:00,,,RemoteOK_API,2026-01-27 20:40:13.731101
